PICKUP_DATE,PICKUP_DAY,PICKUP_TIME,NUMBER_OF_TRIP
2014-03-17,Monday,21 hr,5
2014-09-16,Tuesday,7 hr,5
2014-04-04,Friday,6 hr,5
2014-08-05,Tuesday,0 hr,5
2014-10-11,Saturday,20 hr,5
2014-12-08,Monday,0 hr,5
2014-05-13,Tuesday,10 hr,5
2014-06-15,Sunday,2 hr,5
2014-02-11,Tuesday,21 hr,5
2014-12-22,Monday,19 hr,5
2014-08-30,Saturday,20 hr,5
2014-01-17,Friday,20 hr,5
2014-08-24,Sunday,16 hr,5
2014-04-21,Monday,17 hr,5
2014-05-23,Friday,10 hr,5
2014-06-01,Sunday,2 hr,5
2014-04-29,Tuesday,10 hr,5
2014-03-13,Thursday,15 hr,5
2014-06-27,Friday,8 hr,5
2014-01-20,Monday,9 hr,5
2014-08-20,Wednesday,0 hr,5
2014-01-09,Thursday,14 hr,5
2014-10-31,Friday,6 hr,5
2014-02-24,Monday,7 hr,5
2014-10-14,Tuesday,15 hr,5
2014-02-24,Monday,14 hr,5
2014-03-10,Monday,10 hr,5
2014-02-23,Sunday,19 hr,5
2014-11-30,Sunday,14 hr,5
2014-01-08,Wednesday,15 hr,5
2014-12-03,Wednesday,15 hr,5
2014-06-16,Monday,9 hr,5
2014-07-28,Monday,19 hr,5
2014-07-12,Saturday,19 hr,5
2014-04-24,Thursday,6 hr,5
2014-06-06,Friday,14 hr,5
2014-05-04,Sunday,3 hr,5
2014-01-27,Monday,15 hr,5
2014-12-26,Friday,12 hr,5
2014-08-25,Monday,12 hr,5
2014-11-22,Saturday,21 hr,5
2014-02-19,Wednesday,18 hr,5
2014-09-25,Thursday,14 hr,5
2014-12-17,Wednesday,11 hr,5
2014-12-05,Friday,6 hr,5
2014-04-11,Friday,12 hr,5
2014-08-28,Thursday,13 hr,5
2014-09-22,Monday,18 hr,5
2014-09-04,Thursday,20 hr,5
2014-05-13,Tuesday,22 hr,5
2014-01-25,Saturday,9 hr,5
2014-11-17,Monday,21 hr,5
2014-04-19,Saturday,12 hr,5
2014-06-17,Tuesday,16 hr,5
2014-02-26,Wednesday,14 hr,5
2014-04-05,Saturday,3 hr,5
2014-01-14,Tuesday,16 hr,5
2014-10-27,Monday,14 hr,5
2014-11-01,Saturday,4 hr,5
2014-07-05,Saturday,0 hr,5
2014-10-30,Thursday,23 hr,5
2014-03-05,Wednesday,23 hr,5
2014-10-31,Friday,13 hr,5
2014-05-16,Friday,13 hr,5
2014-02-04,Tuesday,20 hr,5
2014-12-13,Saturday,12 hr,5
2014-04-18,Friday,8 hr,5
2014-12-15,Monday,14 hr,5
2014-12-02,Tuesday,11 hr,5
2014-09-08,Monday,12 hr,5
2014-08-06,Wednesday,16 hr,5
2014-07-14,Monday,17 hr,5
2014-06-13,Friday,15 hr,5
2014-04-14,Monday,15 hr,5
2014-06-30,Monday,0 hr,5
2014-08-04,Monday,22 hr,5
2014-08-27,Wednesday,14 hr,5
2014-03-30,Sunday,13 hr,5
2014-02-04,Tuesday,8 hr,5
2014-04-21,Monday,15 hr,5
2014-07-12,Saturday,21 hr,5
2014-11-17,Monday,16 hr,5
2014-08-12,Tuesday,19 hr,5
2014-04-08,Tuesday,10 hr,5
2014-07-14,Monday,10 hr,5
2014-05-19,Monday,0 hr,5
2014-05-14,Wednesday,12 hr,5
2014-05-31,Saturday,2 hr,5
2014-02-26,Wednesday,2 hr,5
2014-08-06,Wednesday,9 hr,5
2014-11-10,Monday,17 hr,5
2014-08-07,Thursday,23 hr,5
2014-07-24,Thursday,23 hr,5
2014-03-15,Saturday,10 hr,5
2014-08-17,Sunday,15 hr,5
2014-11-15,Saturday,11 hr,5
2014-06-21,Saturday,11 hr,5
2014-10-29,Wednesday,8 hr,5
2014-08-19,Tuesday,17 hr,5
2014-03-09,Sunday,20 hr,5
2014-12-21,Sunday,13 hr,5
2014-01-02,Thursday,14 hr,5
2014-02-16,Sunday,11 hr,5
2014-06-07,Saturday,11 hr,5
2014-03-29,Saturday,8 hr,5
2014-05-22,Thursday,12 hr,5
2014-06-14,Saturday,2 hr,5
2014-07-31,Thursday,10 hr,5
2014-05-11,Sunday,2 hr,5
2014-09-13,Saturday,10 hr,5
2014-07-28,Monday,21 hr,5
2014-04-27,Sunday,17 hr,5
2014-08-19,Tuesday,8 hr,5
2014-07-12,Saturday,23 hr,5
2014-02-27,Thursday,11 hr,5
2014-12-27,Saturday,23 hr,5
2014-06-28,Saturday,15 hr,5
2014-09-10,Wednesday,6 hr,5
2014-08-12,Tuesday,17 hr,5
2014-12-25,Thursday,23 hr,5
2014-03-18,Tuesday,14 hr,5
2014-02-28,Friday,21 hr,5
2014-06-17,Tuesday,7 hr,5
2014-08-24,Sunday,18 hr,5
2014-01-15,Wednesday,6 hr,5
2014-12-07,Sunday,16 hr,5
2014-12-01,Monday,11 hr,5
2014-06-18,Wednesday,21 hr,5
2014-03-10,Monday,13 hr,5
2014-09-12,Friday,15 hr,5
2014-07-07,Monday,9 hr,5
2014-01-12,Sunday,4 hr,5
2014-06-29,Sunday,20 hr,5
2014-05-17,Saturday,1 hr,5
2014-05-16,Friday,23 hr,5
2014-10-09,Thursday,8 hr,5
2014-06-04,Wednesday,8 hr,5
2014-11-16,Sunday,11 hr,5
2014-02-09,Sunday,4 hr,5
2014-12-26,Friday,15 hr,5
2014-08-31,Sunday,9 hr,5
2014-02-06,Thursday,6 hr,5
2014-09-01,Monday,9 hr,5
2014-04-10,Thursday,7 hr,5
2014-01-28,Tuesday,6 hr,5
2014-11-20,Thursday,11 hr,5
2014-06-30,Monday,8 hr,5
2014-03-01,Saturday,14 hr,5
2014-12-16,Tuesday,12 hr,5
2014-07-17,Thursday,14 hr,5
2014-07-08,Tuesday,14 hr,5
2014-11-25,Tuesday,15 hr,5
2014-02-01,Saturday,1 hr,5
2014-04-20,Sunday,23 hr,5
2014-03-05,Wednesday,7 hr,5
2014-10-19,Sunday,1 hr,5
2014-12-06,Saturday,16 hr,5
2014-06-01,Sunday,23 hr,5
2014-04-25,Friday,16 hr,5
2014-01-26,Sunday,16 hr,5
2014-08-14,Thursday,18 hr,5
2014-05-15,Thursday,13 hr,5
2014-01-23,Thursday,23 hr,5
2014-11-24,Monday,9 hr,5
2014-02-18,Tuesday,7 hr,5
2014-07-02,Wednesday,14 hr,5
2014-06-25,Wednesday,16 hr,5
2014-01-29,Wednesday,13 hr,5
2014-07-01,Tuesday,15 hr,5
2014-04-08,Tuesday,22 hr,5
2014-01-16,Thursday,17 hr,5
2014-08-28,Thursday,23 hr,5
2014-07-30,Wednesday,10 hr,5
2014-11-05,Wednesday,12 hr,5
2014-06-26,Thursday,22 hr,5
2014-02-23,Sunday,4 hr,5
2014-11-19,Wednesday,21 hr,5
2014-09-19,Friday,6 hr,5
2014-09-24,Wednesday,19 hr,5
2014-09-16,Tuesday,6 hr,5
2014-05-26,Monday,0 hr,5
2014-08-04,Monday,11 hr,5
2014-03-17,Monday,13 hr,5
2014-07-06,Sunday,15 hr,5
2014-08-27,Wednesday,6 hr,5
2014-11-16,Sunday,3 hr,5
2014-06-22,Sunday,19 hr,5
2014-06-20,Friday,20 hr,5
2014-04-29,Tuesday,13 hr,5
2014-08-01,Friday,10 hr,5
2014-02-06,Thursday,13 hr,5
2014-01-27,Monday,11 hr,5
2014-02-19,Wednesday,10 hr,5
2014-06-28,Saturday,3 hr,5
2014-04-01,Tuesday,19 hr,5
2014-05-26,Monday,20 hr,5
2014-08-03,Sunday,12 hr,5
2014-01-11,Saturday,0 hr,5
2014-03-19,Wednesday,7 hr,5
2014-03-27,Thursday,19 hr,5
2014-11-13,Thursday,13 hr,5
2014-06-01,Sunday,22 hr,5
2014-10-14,Tuesday,7 hr,5
2014-02-03,Monday,22 hr,5
2014-06-17,Tuesday,15 hr,5
2014-03-30,Sunday,21 hr,5
2014-03-29,Saturday,19 hr,5
2014-10-15,Wednesday,6 hr,5
2014-12-25,Thursday,18 hr,5
2014-01-10,Friday,14 hr,5
2014-02-03,Monday,6 hr,5
2014-08-04,Monday,7 hr,5
2014-10-14,Tuesday,6 hr,5
2014-05-09,Friday,6 hr,5
2014-02-21,Friday,15 hr,5
2014-06-07,Saturday,3 hr,5
2014-04-20,Sunday,11 hr,5
2014-12-02,Tuesday,0 hr,5
2014-03-21,Friday,5 hr,5
2014-06-05,Thursday,14 hr,5
2014-09-06,Saturday,22 hr,5
2014-02-26,Wednesday,0 hr,5
2014-09-29,Monday,10 hr,5
2014-12-10,Wednesday,22 hr,5
2014-12-08,Monday,16 hr,5
2014-03-28,Friday,16 hr,5
2014-09-28,Sunday,22 hr,5
2014-10-30,Thursday,13 hr,5
2014-05-14,Wednesday,14 hr,5
2014-08-18,Monday,14 hr,5
2014-10-04,Saturday,10 hr,5
2014-05-25,Sunday,13 hr,5
2014-09-15,Monday,10 hr,5
2014-10-03,Friday,7 hr,5
2014-02-08,Saturday,18 hr,5
2014-11-09,Sunday,9 hr,5
2014-10-26,Sunday,16 hr,5
2014-03-11,Tuesday,6 hr,5
2014-12-12,Friday,6 hr,5
2014-10-29,Wednesday,6 hr,5
2014-11-27,Thursday,17 hr,5
2014-10-16,Thursday,12 hr,5
2014-01-23,Thursday,11 hr,5
2014-07-05,Saturday,14 hr,5
2014-01-13,Monday,18 hr,5
2014-10-23,Thursday,10 hr,5
2014-12-13,Saturday,15 hr,5
2014-05-05,Monday,20 hr,5
2014-05-07,Wednesday,16 hr,5
2014-11-25,Tuesday,13 hr,5
2014-11-21,Friday,10 hr,5
2014-04-13,Sunday,3 hr,5
2014-02-13,Thursday,22 hr,5
2014-11-20,Thursday,23 hr,5
2014-07-24,Thursday,8 hr,5
2014-10-14,Tuesday,16 hr,5
2014-01-05,Sunday,3 hr,5
2014-04-24,Thursday,0 hr,5
2014-03-31,Monday,12 hr,5
2014-10-11,Saturday,22 hr,5
2014-08-14,Thursday,23 hr,5
2014-04-03,Thursday,18 hr,5
2014-02-15,Saturday,15 hr,5
2014-12-19,Friday,6 hr,5
2014-04-17,Thursday,8 hr,5
2014-03-26,Wednesday,20 hr,5
2014-07-03,Thursday,11 hr,5
2014-09-26,Friday,16 hr,5
2014-03-07,Friday,10 hr,5
2014-08-01,Friday,13 hr,5
2014-07-07,Monday,0 hr,5
2014-02-09,Sunday,9 hr,5
2014-10-11,Saturday,15 hr,5
2014-01-18,Saturday,1 hr,5
2014-02-19,Wednesday,7 hr,5
2014-10-05,Sunday,20 hr,5
2014-08-08,Friday,19 hr,5
2014-10-04,Saturday,1 hr,5
2014-12-26,Friday,23 hr,5
2014-10-21,Tuesday,19 hr,5
2014-07-04,Friday,17 hr,5
2014-07-23,Wednesday,16 hr,5
2014-09-01,Monday,21 hr,5
2014-01-07,Tuesday,0 hr,5
2014-12-21,Sunday,23 hr,5
2014-11-14,Friday,0 hr,5
2014-11-06,Thursday,6 hr,5
2014-03-28,Friday,6 hr,5
2014-05-30,Friday,0 hr,5
2014-08-17,Sunday,17 hr,5
2014-07-19,Saturday,9 hr,5
2014-07-22,Tuesday,14 hr,5
2014-04-01,Tuesday,17 hr,5
2014-12-09,Tuesday,22 hr,5
2014-11-02,Sunday,8 hr,5
2014-04-13,Sunday,10 hr,5
2014-05-29,Thursday,13 hr,5
2014-09-10,Wednesday,1 hr,5
2014-11-06,Thursday,13 hr,5
2014-12-05,Friday,8 hr,5
2014-08-21,Thursday,7 hr,5
2014-08-22,Friday,21 hr,5
2014-01-19,Sunday,1 hr,5
2014-03-15,Saturday,14 hr,5
2014-06-29,Sunday,13 hr,5
2014-02-12,Wednesday,16 hr,5
2014-08-24,Sunday,4 hr,5
2014-05-08,Thursday,17 hr,5
2014-06-11,Wednesday,0 hr,5
2014-10-04,Saturday,8 hr,5
2014-12-31,Wednesday,22 hr,5
2014-04-22,Tuesday,1 hr,5
2014-05-02,Friday,0 hr,5
2014-03-03,Monday,12 hr,5
2014-12-02,Tuesday,12 hr,5
2014-05-25,Sunday,3 hr,5
2014-05-09,Friday,11 hr,5
2014-06-19,Thursday,13 hr,5
2014-06-20,Friday,4 hr,5
2014-06-01,Sunday,6 hr,5
2014-06-03,Tuesday,17 hr,5
2014-01-27,Monday,12 hr,5
2014-10-12,Sunday,22 hr,5
2014-06-30,Monday,13 hr,5
2014-08-17,Sunday,12 hr,5
2014-12-05,Friday,1 hr,5
2014-12-26,Friday,18 hr,5
2014-10-20,Monday,8 hr,5
2014-01-22,Wednesday,17 hr,5
2014-06-10,Tuesday,23 hr,5
2014-11-12,Wednesday,0 hr,5
2014-08-15,Friday,13 hr,5
2014-12-10,Wednesday,15 hr,5
2014-02-19,Wednesday,9 hr,5
2014-09-17,Wednesday,18 hr,5
2014-06-25,Wednesday,9 hr,5
2014-11-27,Thursday,22 hr,5
2014-10-02,Thursday,15 hr,5
2014-07-25,Friday,15 hr,5
2014-10-28,Tuesday,14 hr,5
2014-10-26,Sunday,21 hr,5
2014-07-21,Monday,21 hr,5
2014-04-18,Friday,15 hr,5
2014-06-23,Monday,13 hr,5
2014-10-07,Tuesday,21 hr,5
2014-02-25,Tuesday,8 hr,5
2014-05-13,Tuesday,9 hr,5
2014-08-12,Tuesday,10 hr,5
2014-09-29,Monday,12 hr,5
2014-06-09,Monday,13 hr,5
2014-03-25,Tuesday,11 hr,5
2014-04-09,Wednesday,6 hr,5
2014-10-09,Thursday,13 hr,5
2014-09-15,Monday,12 hr,5
2014-02-05,Wednesday,10 hr,5
2014-07-03,Thursday,23 hr,5
2014-03-16,Sunday,10 hr,5
2014-07-28,Monday,11 hr,5
2014-04-17,Thursday,1 hr,5
2014-05-27,Tuesday,19 hr,5
2014-03-26,Wednesday,8 hr,5
2014-09-20,Saturday,17 hr,5
2014-03-31,Monday,19 hr,5
2014-02-04,Tuesday,10 hr,5
2014-02-09,Sunday,14 hr,5
2014-03-08,Saturday,9 hr,5
2014-05-06,Tuesday,15 hr,5
2014-06-13,Friday,10 hr,5
2014-05-27,Tuesday,0 hr,5
2014-05-07,Wednesday,11 hr,5
2014-02-15,Saturday,22 hr,5
2014-10-09,Thursday,6 hr,5
2014-01-18,Saturday,15 hr,5
2014-08-27,Wednesday,10 hr,5
2014-12-01,Monday,13 hr,5
2014-03-21,Friday,22 hr,5
2014-10-24,Friday,10 hr,5
2014-09-19,Friday,2 hr,5
2014-06-12,Thursday,6 hr,5
2014-02-14,Friday,14 hr,5
2014-12-03,Wednesday,10 hr,5
2014-03-29,Saturday,17 hr,5
2014-03-05,Wednesday,0 hr,5
2014-04-20,Sunday,9 hr,5
2014-02-10,Monday,13 hr,5
2014-04-19,Saturday,23 hr,5
2014-08-14,Thursday,7 hr,5
2014-08-05,Tuesday,11 hr,5
2014-11-18,Tuesday,7 hr,5
2014-06-19,Thursday,16 hr,5
2014-08-25,Monday,23 hr,5
2014-10-08,Wednesday,9 hr,5
2014-07-25,Friday,0 hr,5
2014-01-26,Sunday,8 hr,5
2014-06-04,Wednesday,10 hr,5
2014-07-22,Tuesday,11 hr,5
2014-05-05,Monday,16 hr,5
2014-08-09,Saturday,11 hr,5
2014-03-29,Saturday,2 hr,5
2014-11-08,Saturday,3 hr,5
2014-03-25,Tuesday,15 hr,5
2014-12-29,Monday,16 hr,5
2014-08-24,Sunday,1 hr,5
2014-02-28,Friday,16 hr,5
2014-06-02,Monday,10 hr,5
2014-12-04,Thursday,18 hr,5
2014-02-25,Tuesday,12 hr,5
2014-07-05,Saturday,1 hr,5
2014-05-11,Sunday,20 hr,5
2014-04-21,Monday,21 hr,5
2014-09-20,Saturday,19 hr,5
2014-08-21,Thursday,17 hr,5
2014-11-28,Friday,2 hr,5
2014-09-07,Sunday,15 hr,5
2014-01-08,Wednesday,23 hr,5
2014-11-04,Tuesday,9 hr,5
2014-11-20,Thursday,6 hr,5
2014-07-14,Monday,23 hr,5
2014-04-05,Saturday,16 hr,5
2014-02-23,Sunday,11 hr,5
2014-01-19,Sunday,3 hr,5
2014-08-08,Friday,4 hr,5
2014-11-18,Tuesday,12 hr,5
2014-04-18,Friday,5 hr,5
2014-04-22,Tuesday,9 hr,5
2014-03-23,Sunday,11 hr,5
2014-10-18,Saturday,13 hr,5
2014-05-24,Saturday,19 hr,5
2014-06-01,Sunday,10 hr,5
2014-09-30,Tuesday,11 hr,5
2014-05-12,Monday,22 hr,5
2014-08-29,Friday,1 hr,5
2014-02-17,Monday,1 hr,5
2014-08-28,Thursday,19 hr,5
2014-07-24,Thursday,17 hr,5
2014-02-09,Sunday,11 hr,5
2014-02-02,Sunday,22 hr,5
2014-09-17,Wednesday,15 hr,5
2014-11-12,Wednesday,18 hr,5
2014-08-01,Friday,17 hr,5
2014-11-27,Thursday,12 hr,5
2014-01-29,Wednesday,1 hr,5
2014-05-04,Sunday,23 hr,5
2014-04-30,Wednesday,16 hr,5
2014-05-08,Thursday,0 hr,5
2014-06-29,Sunday,18 hr,5
2014-06-30,Monday,6 hr,5
2014-08-25,Monday,18 hr,5
2014-09-16,Tuesday,20 hr,5
2014-04-13,Sunday,21 hr,5
2014-04-14,Monday,9 hr,5
2014-07-21,Monday,11 hr,5
2014-10-02,Thursday,19 hr,5
2014-07-19,Saturday,4 hr,5
2014-10-18,Saturday,3 hr,5
2014-07-30,Wednesday,7 hr,5
2014-05-06,Tuesday,10 hr,5
2014-01-06,Monday,15 hr,5
2014-03-19,Wednesday,9 hr,5
2014-07-08,Tuesday,11 hr,5
2014-11-11,Tuesday,15 hr,5
2014-01-10,Friday,12 hr,5
2014-03-12,Wednesday,17 hr,5
2014-08-29,Friday,8 hr,5
2014-12-24,Wednesday,8 hr,5
2014-10-09,Thursday,17 hr,5
2014-12-10,Wednesday,12 hr,5
2014-09-07,Sunday,22 hr,5
2014-10-24,Friday,14 hr,5
2014-02-17,Monday,10 hr,5
2014-01-29,Wednesday,10 hr,5
2014-06-23,Monday,17 hr,5
2014-10-30,Thursday,17 hr,5
2014-05-05,Monday,11 hr,5
2014-02-19,Wednesday,12 hr,5
2014-12-14,Sunday,20 hr,5
2014-01-24,Friday,0 hr,5
2014-10-01,Wednesday,8 hr,5
2014-05-09,Friday,16 hr,5
2014-02-25,Tuesday,10 hr,5
2014-12-12,Friday,10 hr,5
2014-07-22,Tuesday,23 hr,5
2014-11-07,Friday,3 hr,5
2014-02-14,Friday,11 hr,5
2014-12-09,Tuesday,13 hr,5
2014-12-21,Sunday,19 hr,5
2014-11-25,Tuesday,17 hr,5
2014-07-05,Saturday,13 hr,5
2014-02-22,Saturday,2 hr,5
2014-12-24,Wednesday,1 hr,5
2014-08-10,Sunday,23 hr,5
2014-07-07,Monday,17 hr,5
2014-01-06,Monday,13 hr,5
2014-12-29,Monday,9 hr,5
2014-01-10,Friday,22 hr,5
2014-07-12,Saturday,8 hr,5
2014-12-30,Tuesday,12 hr,5
2014-09-08,Monday,11 hr,5
2014-06-16,Monday,20 hr,5
2014-07-11,Friday,15 hr,5
2014-10-31,Friday,17 hr,5
2014-11-23,Sunday,20 hr,5
2014-11-20,Thursday,13 hr,5
2014-02-14,Friday,8 hr,5
2014-09-16,Tuesday,22 hr,5
2014-09-20,Saturday,16 hr,5
2014-08-21,Thursday,13 hr,5
2014-05-20,Tuesday,7 hr,5
2014-03-27,Thursday,6 hr,5
2014-08-26,Tuesday,7 hr,5
2014-10-09,Thursday,12 hr,5
2014-11-15,Saturday,19 hr,5
2014-10-02,Thursday,14 hr,5
2014-01-05,Sunday,16 hr,5
2014-12-28,Sunday,1 hr,5
2014-06-23,Monday,19 hr,5
2014-10-10,Friday,0 hr,5
2014-06-04,Wednesday,7 hr,5
2014-08-05,Tuesday,21 hr,5
2014-01-04,Saturday,16 hr,5
2014-02-27,Thursday,10 hr,5
2014-04-11,Friday,17 hr,5
2014-11-03,Monday,21 hr,5
2014-02-21,Friday,14 hr,5
2014-02-06,Thursday,10 hr,5
2014-03-09,Sunday,10 hr,5
2014-11-14,Friday,6 hr,5
2014-07-04,Friday,23 hr,5
2014-11-30,Sunday,10 hr,5
2014-07-01,Tuesday,23 hr,5
2014-02-28,Friday,13 hr,5
2014-03-28,Friday,12 hr,5
2014-09-18,Thursday,23 hr,5
2014-08-23,Saturday,2 hr,5
2014-01-07,Tuesday,6 hr,5
2014-10-30,Thursday,9 hr,5
2014-11-10,Monday,19 hr,5
2014-12-28,Sunday,20 hr,5
2014-10-21,Tuesday,13 hr,5
2014-01-06,Monday,23 hr,5
2014-09-06,Saturday,18 hr,5
2014-08-13,Wednesday,7 hr,5
2014-12-19,Friday,0 hr,5
2014-09-03,Wednesday,12 hr,5
2014-05-16,Friday,8 hr,5
2014-09-12,Friday,12 hr,5
2014-03-11,Tuesday,7 hr,5
2014-08-29,Friday,10 hr,5
2014-02-15,Saturday,9 hr,5
2014-05-20,Tuesday,0 hr,5
2014-09-03,Wednesday,13 hr,5
2014-10-08,Wednesday,18 hr,5
2014-06-22,Sunday,2 hr,5
2014-06-27,Friday,9 hr,5
2014-07-10,Thursday,12 hr,5
2014-09-10,Wednesday,14 hr,5
2014-07-27,Sunday,22 hr,5
2014-11-24,Monday,10 hr,5
2014-12-28,Sunday,19 hr,5
2014-10-21,Tuesday,14 hr,5
2014-11-04,Tuesday,14 hr,5
2014-05-21,Wednesday,17 hr,5
2014-11-07,Friday,5 hr,5
2014-09-13,Saturday,21 hr,5
2014-07-27,Sunday,18 hr,5
2014-02-17,Monday,15 hr,5
2014-07-18,Friday,15 hr,5
2014-02-18,Tuesday,17 hr,5
2014-09-27,Saturday,2 hr,5
2014-04-12,Saturday,9 hr,5
2014-09-29,Monday,7 hr,5
2014-04-13,Sunday,14 hr,5
2014-11-18,Tuesday,14 hr,5
2014-06-17,Tuesday,5 hr,5
2014-01-15,Wednesday,15 hr,5
2014-06-05,Thursday,11 hr,5
2014-05-02,Friday,11 hr,5
2014-08-23,Saturday,20 hr,5
2014-07-10,Thursday,13 hr,5
2014-04-15,Tuesday,23 hr,5
2014-11-27,Thursday,14 hr,5
2014-06-14,Saturday,17 hr,5
2014-09-01,Monday,19 hr,5
2014-09-21,Sunday,17 hr,5
2014-01-14,Tuesday,8 hr,5
2014-04-25,Friday,1 hr,5
2014-04-26,Saturday,12 hr,5
2014-03-15,Saturday,2 hr,5
2014-08-31,Sunday,19 hr,5
2014-06-13,Friday,2 hr,5
2014-05-12,Monday,17 hr,5
2014-09-17,Wednesday,13 hr,5
2014-06-22,Sunday,9 hr,5
2014-08-31,Sunday,0 hr,5
2014-01-24,Friday,12 hr,5
2014-03-09,Sunday,9 hr,5
2014-06-15,Sunday,15 hr,5
2014-04-10,Thursday,16 hr,5
2014-12-10,Wednesday,0 hr,5
2014-06-07,Saturday,0 hr,5
2014-12-20,Saturday,16 hr,5
2014-10-01,Wednesday,13 hr,5
2014-06-12,Thursday,17 hr,5
2014-12-13,Saturday,18 hr,5
2014-08-09,Saturday,20 hr,5
2014-06-16,Monday,22 hr,5
2014-09-24,Wednesday,7 hr,5
2014-03-10,Monday,16 hr,5
2014-05-03,Saturday,18 hr,5
2014-11-28,Friday,19 hr,5
2014-03-25,Tuesday,10 hr,5
2014-12-23,Tuesday,22 hr,5
2014-05-17,Saturday,3 hr,5
2014-03-17,Monday,15 hr,5
2014-07-24,Thursday,0 hr,5
2014-03-14,Friday,6 hr,5
2014-01-02,Thursday,15 hr,5
2014-10-02,Thursday,0 hr,5
2014-03-01,Saturday,10 hr,5
2014-07-17,Thursday,11 hr,5
2014-01-13,Monday,14 hr,5
2014-04-09,Wednesday,22 hr,5
2014-11-06,Thursday,8 hr,5
2014-07-10,Thursday,20 hr,5
2014-07-22,Tuesday,18 hr,5
2014-11-08,Saturday,13 hr,5
2014-08-22,Friday,8 hr,5
2014-08-06,Wednesday,17 hr,5
2014-07-06,Sunday,10 hr,5
2014-01-08,Wednesday,9 hr,5
2014-05-24,Saturday,12 hr,5
2014-01-25,Saturday,8 hr,5
2014-01-28,Tuesday,15 hr,5
2014-02-20,Thursday,23 hr,5
2014-11-11,Tuesday,8 hr,5
2014-02-26,Wednesday,22 hr,5
2014-01-01,Wednesday,16 hr,5
2014-05-19,Monday,18 hr,5
2014-01-17,Friday,19 hr,5
2014-02-02,Sunday,1 hr,5
2014-06-25,Wednesday,0 hr,5
2014-04-10,Thursday,9 hr,5
2014-08-19,Tuesday,11 hr,5
2014-08-09,Saturday,13 hr,5
2014-05-11,Sunday,3 hr,5
2014-08-03,Sunday,21 hr,5
2014-07-28,Monday,18 hr,5
2014-03-16,Sunday,20 hr,5
2014-11-01,Saturday,10 hr,5
2014-11-23,Sunday,11 hr,5
2014-06-03,Tuesday,14 hr,4
2014-07-05,Saturday,18 hr,4
2014-03-13,Thursday,16 hr,4
2014-09-29,Monday,19 hr,4
2014-08-18,Monday,23 hr,4
2014-03-31,Monday,21 hr,4
2014-05-18,Sunday,8 hr,4
2014-01-20,Monday,22 hr,4
2014-04-18,Friday,7 hr,4
2014-10-15,Wednesday,16 hr,4
2014-03-29,Saturday,9 hr,4
2014-03-02,Sunday,3 hr,4
2014-01-01,Wednesday,9 hr,4
2014-09-25,Thursday,1 hr,4
2014-12-29,Monday,11 hr,4
2014-12-21,Sunday,9 hr,4
2014-01-03,Friday,23 hr,4
2014-05-30,Friday,2 hr,4
2014-11-02,Sunday,6 hr,4
2014-01-04,Saturday,15 hr,4
2014-06-03,Tuesday,21 hr,4
2014-12-26,Friday,13 hr,4
2014-10-01,Wednesday,1 hr,4
2014-02-26,Wednesday,15 hr,4
2014-11-27,Thursday,2 hr,4
2014-02-01,Saturday,17 hr,4
2014-10-31,Friday,0 hr,4
2014-12-16,Tuesday,10 hr,4
2014-01-11,Saturday,16 hr,4
2014-08-13,Wednesday,12 hr,4
2014-11-23,Sunday,18 hr,4
2014-06-10,Tuesday,0 hr,4
2014-08-26,Tuesday,8 hr,4
2014-10-13,Monday,7 hr,4
2014-03-19,Wednesday,23 hr,4
2014-11-15,Saturday,3 hr,4
2014-08-10,Sunday,18 hr,4
2014-08-17,Sunday,4 hr,4
2014-02-23,Sunday,13 hr,4
2014-10-07,Tuesday,7 hr,4
2014-04-23,Wednesday,6 hr,4
2014-01-04,Saturday,22 hr,4
2014-10-15,Wednesday,9 hr,4
2014-10-29,Wednesday,9 hr,4
2014-12-07,Sunday,18 hr,4
2014-12-29,Monday,23 hr,4
2014-03-16,Sunday,15 hr,4
2014-04-20,Sunday,8 hr,4
2014-09-30,Tuesday,13 hr,4
2014-07-09,Wednesday,14 hr,4
2014-06-24,Tuesday,7 hr,4
2014-10-29,Wednesday,16 hr,4
2014-09-19,Friday,16 hr,4
2014-01-05,Sunday,20 hr,4
2014-11-21,Friday,5 hr,4
2014-08-09,Saturday,1 hr,4
2014-12-31,Wednesday,5 hr,4
2014-04-11,Friday,13 hr,4
2014-08-01,Friday,3 hr,4
2014-02-14,Friday,6 hr,4
2014-05-14,Wednesday,23 hr,4
2014-08-03,Sunday,9 hr,4
2014-09-26,Friday,6 hr,4
2014-05-03,Saturday,11 hr,4
2014-12-08,Monday,13 hr,4
2014-11-05,Wednesday,13 hr,4
2014-09-21,Sunday,21 hr,4
2014-05-02,Friday,6 hr,4
2014-05-23,Friday,15 hr,4
2014-06-08,Sunday,17 hr,4
2014-09-11,Thursday,21 hr,4
2014-10-18,Saturday,4 hr,4
2014-03-14,Friday,7 hr,4
2014-05-30,Friday,13 hr,4
2014-06-11,Wednesday,6 hr,4
2014-06-30,Monday,14 hr,4
2014-12-22,Monday,20 hr,4
2014-07-29,Tuesday,19 hr,4
2014-02-13,Thursday,16 hr,4
2014-08-01,Friday,7 hr,4
2014-12-30,Tuesday,21 hr,4
2014-01-18,Saturday,14 hr,4
2014-07-20,Sunday,15 hr,4
2014-01-24,Friday,11 hr,4
2014-11-28,Friday,11 hr,4
